nama_gunung,lat,lon
Agung,-8.337937888376368,115.50847841981827
Ambang,0.7559772273507833,124.42641357138642
Anak_Krakatau,-6.100953167861936,105.42551817627553
Anak_Ranakah,-8.624141137896848,120.5307795102737
Arjuno_Welirang,-7.753314301471384,112.58311469708306
Awu,3.6844850535804237,125.45094215292474
Banda_Api,-4.52414034964694,129.87801953612257
Batur,-8.24136899533352,115.37642607305271
Batutara,-7.791582532574876,123.58873456894497
Bromo,-7.940792701267128,112.95357992025394
Bur_Ni_Telong,4.768392275399038,96.81992724899575
Ciremai,-6.9096165866263295,108.38897046705743
Colo,-0.17000616751961944,121.60561374772271
Dempo,-4.021982105824128,103.12735818491258
Dieng,-7.2112708590336645,109.87451445240589
Dukono,1.7004659170740481,127.87711207227474
Ebulobo,-8.814494146601774,121.19122090715838
Egon,-8.67624342437578,122.45281489217584
Galunggung,-7.242262736335788,108.06773292145628
Gamalama,0.8101456389831905,127.33228385245626
Gamkonora,1.3787792138308474,127.53153018247396
Gede,-6.756094504570303,106.99128171649586
Guntur,-7.155036322247783,107.84216595361387
Ibu,1.496278852993681,127.63312964110789
Ijen,-8.051734638855889,114.25757438668184
Ile_Werung,-8.534399441013308,123.57732596483666
Ili_Boleng,-8.34305828549585,123.2620173001107
Ili_Lewotolok,-8.276313459885769,123.51363541119258
Inielika,-8.73184914046278,120.97517608132765
Inierie,-8.873872786882075,120.95631146036112
Iya,-8.901451066104546,121.63822259253625
Kaba,-3.5030253661882798,102.63400343087413
Karangetang,2.774850996880996,125.40440942120735
Kelimutu,-8.764278322219493,121.82650947608771
Kelud,-7.933246852880524,112.30571493734696
Kerinci,-1.6959743406534507,101.26757605219993
Kie_Besi,0.32227060817787834,127.3987591834811
Lamongan,-7.9704371056430725,113.33949616631169
Lereboleng,-8.365695830655662,122.83244293124474
Lewotobi_Laki_Laki,-8.536016408524723,122.76722524161767
Lewotobi_Perempuan,-8.549401306258105,122.78393390590229
Lokon,1.3644061692849354,124.79939407735284
Mahawu,1.347787336528724,124.86470159850833
Marapi,-0.38946459143001855,100.46582966112325
Merapi,-7.54328818804424,110.44171072279894
Papandayan,-7.322751785792897,107.73248165742288
Peut_Sague,4.899366643823663,96.30492309661004
Raung,-8.119826937392148,114.0535669856583
Rinjani,-8.403694567173918,116.44542126115495
Rokatenda,-8.32509197981346,121.71404040251593
Ruang,2.30521176634331,125.36847680984256
Salak,-6.70444137573343,106.72861432741932
Sangeangapi,-8.202831269644792,119.07326296178978
Semeru,-8.11668283389773,112.92519315727577
Seulawah_Agam,5.442937222244387,95.6635259837487
Sinabung,3.1627435365638052,98.40644187227925
Sirung,-8.50223975384183,124.1300593591554
Slamet,-7.236333855460599,109.22099008320893
Soputan,1.1142253626576484,124.73345773549848
Sorikmarapi,0.6837526785075737,99.5424513805768
Sumbing,-7.38500503498238,110.0724133094974
Sundoro,-7.291310750848714,109.99506836353473
Talang,-0.9824425104773147,100.67935920415846
Tambora,-8.254125072368018,118.01253227430145
Tandikat,-0.4381532798292966,100.32497382457332
Tangkoko,1.5079569516872346,125.2221412500595
Tangkuban_Parahu,-6.788433854798606,107.57321035754849
Wurlali,-7.121618993678537,128.6817330722606
